flight_id,date,carrier,origin,dest,sched_dep_local,delay_risk,delayed_15,delay_cause,prev_arr_delay_min,turnaround_buffer_min,inbound_delay_after_buffer_min,snowfall_cm,precip_mm,wind_gust_kmh,departures_origin_hour,origin_hour_congestion_pctile
2015-01-11_EV6045,2015-01-11,EV,ORD,TUL,10:05,0.4385587171741762,0,none,-6.0,,0.0,0.0,0.0,23.8,39,0.21403113862314763
2015-01-11_OO6318,2015-01-11,OO,ORD,ASE,09:55,0.43849929313914426,0,none,0.0,,0.0,0.0,0.0,24.5,58,0.7106546614143688
2015-01-11_UA490,2015-01-11,UA,DEN,IAH,12:37,0.43816651280262836,1,carrier,-13.0,,0.0,0.0,0.0,7.6,45,0.5565183652353854
2015-01-11_OO5232,2015-01-11,OO,DEN,BIS,19:43,0.43796881216795547,0,none,-8.0,151.0,0.0,0.0,0.0,6.1,61,0.9094671495085359
2015-01-11_AA1583,2015-01-11,AA,ORD,PHX,14:45,0.43775510571784476,0,none,-4.0,215.0,0.0,0.0,0.0,25.9,34,0.10307634590133183
2015-01-11_UA746,2015-01-11,UA,DEN,LAX,11:21,0.43775104593528796,1,none,-33.0,,0.0,0.0,0.0,12.6,52,0.6835230212105535
2015-01-11_UA592,2015-01-11,UA,DEN,MSP,12:45,0.4377302953414738,0,none,1.0,,0.0,0.0,0.0,7.6,45,0.5565183652353854
2015-01-11_WN514,2015-01-11,WN,DEN,LAS,12:05,0.4373594336985858,1,weather,0.0,,0.0,0.0,0.0,7.6,45,0.5565183652353854
2015-01-10_AA1432,2015-01-10,AA,ORD,CLT,15:17,0.4373316082654223,0,none,-22.0,248.0,0.0,0.0,0.0,35.3,42,0.2893453385856312
2015-01-10_AA2325,2015-01-10,AA,ORD,DFW,13:28,0.43732141509948813,1,late_aircraft,-7.0,154.0,0.0,0.0,0.0,39.2,63,0.8181391858938285
2015-01-10_OO5641,2015-01-10,OO,DEN,COS,20:21,0.4372727931610028,1,none,35.0,,0.0,0.0,0.0,17.3,19,0.11174340403517848
2015-01-10_F9783,2015-01-10,F9,DEN,LAS,18:35,0.43717856640126523,0,none,143.0,,0.0,0.0,0.0,15.1,41,0.4905587170201759
2015-01-10_UA1046,2015-01-10,UA,DEN,SFO,15:40,0.43716531858082436,0,none,66.0,,0.0,0.0,0.0,10.8,32,0.36277806518365235
2015-01-11_OO6473,2015-01-11,OO,DEN,EUG,11:05,0.4370591913353387,1,carrier,4.0,,0.0,0.0,0.0,12.6,52,0.6835230212105535
2015-01-10_OO6467,2015-01-10,OO,DEN,BZN,15:15,0.4368114560374912,1,carrier,27.0,147.0,0.0,0.0,0.0,10.8,32,0.36277806518365235
2015-01-10_UA1698,2015-01-10,UA,DEN,IAH,15:54,0.43665733344563895,0,nas,70.0,,0.0,0.0,0.0,10.8,32,0.36277806518365235
2015-01-10_AA2216,2015-01-10,AA,ORD,LAX,12:55,0.4365765034833075,0,none,0.0,,0.0,0.0,0.0,36.0,40,0.2473269555430501
2015-01-11_OO6281,2015-01-11,OO,DEN,ONT,11:22,0.43652331278140855,1,carrier,6.0,,0.0,0.0,0.0,12.6,52,0.6835230212105535
2015-01-11_AA1263,2015-01-11,AA,ORD,MIA,13:45,0.43650534987708745,0,none,-9.0,243.0,0.0,0.0,0.0,26.6,70,0.916619771149878
2015-01-11_AA1620,2015-01-11,AA,ORD,RDU,10:15,0.4364510748372311,0,none,0.0,,0.0,0.0,0.0,23.8,39,0.21403113862314763
2015-01-11_MQ3352,2015-01-11,MQ,ORD,XNA,07:55,0.4362630656380498,0,carrier,87.0,,0.0,0.0,0.0,25.9,28,0.0535546801725755
2015-01-11_WN369,2015-01-11,WN,DEN,SAT,13:10,0.43617990489935937,0,none,0.0,,0.0,0.07,0.0,6.1,25,0.20382824624935333
2015-01-11_OO6534,2015-01-11,OO,DEN,IDA,11:05,0.43573017346674164,1,carrier,3.0,,0.0,0.0,0.0,12.6,52,0.6835230212105535
2015-01-11_UA1684,2015-01-11,UA,ORD,LAX,08:41,0.43568766983347246,0,none,87.0,,0.0,0.0,0.0,25.6,50,0.49305946351528795
2015-01-11_OO5293,2015-01-11,OO,DEN,SGU,11:05,0.4355752863304434,1,carrier,0.0,,0.0,0.0,0.0,12.6,52,0.6835230212105535
2015-01-11_EV6108,2015-01-11,EV,DEN,AMA,19:50,0.43549688370557954,1,nas,-4.0,,0.0,0.0,0.0,6.1,61,0.9094671495085359
2015-01-11_OO6443,2015-01-11,OO,ORD,OKC,08:45,0.43549607550161157,1,none,77.0,,0.0,0.0,0.0,25.6,50,0.49305946351528795
2015-01-11_AA380,2015-01-11,AA,ORD,LGA,10:35,0.43546040107458733,0,none,0.0,,0.0,0.0,0.0,23.8,39,0.21403113862314763
2015-01-11_AA2319,2015-01-11,AA,ORD,DFW,10:52,0.43544190864757454,0,none,-1.0,,0.0,0.0,0.0,23.8,39,0.21403113862314763
2015-01-11_AA1430,2015-01-11,AA,ORD,MSP,14:25,0.43540868980617226,0,none,0.0,211.0,0.0,0.0,0.0,25.9,34,0.10307634590133183
2015-01-11_UA1295,2015-01-11,UA,DEN,IAH,13:30,0.43537396995013755,1,carrier,5.0,,0.0,0.07,0.0,6.1,25,0.20382824624935333
2015-01-11_OO5483,2015-01-11,OO,DEN,SLC,18:56,0.4353434010541778,1,none,0.0,,0.0,0.0,0.0,5.8,44,0.539187790998448
2015-01-11_WN336,2015-01-11,WN,DEN,TUL,13:20,0.43524310741592614,1,carrier,0.0,,0.0,0.07,0.0,6.1,25,0.20382824624935333
2015-01-11_WN1603,2015-01-11,WN,DEN,BOI,13:35,0.4352256764394161,0,none,0.0,,0.0,0.07,0.0,6.1,25,0.20382824624935333
2015-01-11_WN1980,2015-01-11,WN,DEN,AUS,20:55,0.4350338358518371,0,none,0.0,,0.0,0.0,0.0,6.8,14,0.06660631143300569
2015-01-10_AA368,2015-01-10,AA,ORD,LGA,13:20,0.4350137427591058,0,none,-10.0,226.0,0.0,0.0,0.0,39.2,63,0.8181391858938285
2015-01-11_WN1773,2015-01-11,WN,DEN,MCI,12:50,0.43500276885489614,0,none,-2.0,,0.0,0.0,0.0,7.6,45,0.5565183652353854
2015-01-11_EV6122,2015-01-11,EV,ORD,ATW,09:45,0.4349416138440135,0,none,-2.0,,0.0,0.0,0.0,24.5,58,0.7106546614143688
2015-01-11_EV4215,2015-01-11,EV,ORD,ORF,09:00,0.4347428390736088,0,none,12.0,,0.0,0.0,0.0,24.5,58,0.7106546614143688
2015-01-11_AA936,2015-01-11,AA,ORD,SAN,09:00,0.43462660308543516,0,none,0.0,,0.0,0.0,0.0,24.5,58,0.7106546614143688
2015-01-10_OO5545,2015-01-10,OO,DEN,ELP,15:10,0.43434325660573303,1,none,96.0,,0.0,0.0,0.0,10.8,32,0.36277806518365235
2015-01-11_OO5479,2015-01-11,OO,ORD,MBS,10:06,0.43433956122286466,0,none,2.0,,0.0,0.0,0.0,23.8,39,0.21403113862314763
2015-01-11_OO5537,2015-01-11,OO,DEN,FAT,11:30,0.43349333577573007,0,none,-8.0,,0.0,0.0,0.0,12.6,52,0.6835230212105535
2015-01-10_WN2768,2015-01-10,WN,DEN,LAX,16:35,0.43345609011198766,0,none,28.0,,0.0,0.0,0.0,13.3,23,0.188178996378686
2015-01-11_WN4143,2015-01-11,WN,DEN,OKC,12:20,0.43338642712198716,0,none,-3.0,,0.0,0.0,0.0,7.6,45,0.5565183652353854
2015-01-11_EV5960,2015-01-11,EV,DEN,LBB,19:46,0.4332201876411037,0,nas,5.0,192.0,0.0,0.0,0.0,6.1,61,0.9094671495085359
2015-01-11_WN134,2015-01-11,WN,DEN,STL,13:35,0.4329932169961054,0,none,0.0,,0.0,0.07,0.0,6.1,25,0.20382824624935333
2015-01-10_OO5483,2015-01-10,OO,DEN,SLC,18:56,0.43295737982130467,0,none,35.0,358.0,0.0,0.0,0.0,15.1,41,0.4905587170201759
2015-01-11_AA1172,2015-01-11,AA,ORD,DEN,09:50,0.4328934377495408,0,none,0.0,,0.0,0.0,0.0,24.5,58,0.7106546614143688
2015-01-10_UA812,2015-01-10,UA,DEN,DFW,15:15,0.4327339518792279,0,none,113.0,,0.0,0.0,0.0,10.8,32,0.36277806518365235
2015-01-11_MQ3628,2015-01-11,MQ,ORD,SDF,07:10,0.43272213006536886,0,none,31.0,,0.0,0.0,0.0,25.9,28,0.0535546801725755
2015-01-11_OO6532,2015-01-11,OO,DEN,BUR,11:10,0.432472442781617,0,none,-12.0,,0.0,0.0,0.0,12.6,52,0.6835230212105535
2015-01-11_NK761,2015-01-11,NK,ORD,MSP,09:05,0.43206570660769583,0,none,8.0,,0.0,0.0,0.0,24.5,58,0.7106546614143688
2015-01-11_OO5312,2015-01-11,OO,ORD,CMX,10:13,0.4319284296494825,0,none,-14.0,,0.0,0.0,0.0,23.8,39,0.21403113862314763
2015-01-11_OO6492,2015-01-11,OO,DEN,COD,18:45,0.4314550608593781,0,none,-7.0,359.0,0.0,0.0,0.0,5.8,44,0.539187790998448
2015-01-11_WN275,2015-01-11,WN,DEN,LAX,14:15,0.4314345825017333,0,none,0.0,,0.0,0.07,0.0,5.0,27,0.28854112778065183
2015-01-11_EV6110,2015-01-11,EV,ORD,MLI,09:45,0.4313747157107143,1,none,-7.0,,0.0,0.0,0.0,24.5,58,0.7106546614143688
2015-01-11_AA2485,2015-01-11,AA,ORD,PSP,09:50,0.43093308537318536,0,none,-1.0,,0.0,0.0,0.0,24.5,58,0.7106546614143688
2015-01-11_DL2540,2015-01-11,DL,ORD,MSP,15:19,0.4303320913593623,0,none,-8.0,,0.0,0.0,0.0,22.0,54,0.6468767585818795
2015-01-11_EV4270,2015-01-11,EV,DEN,COS,13:24,0.4303126954064265,0,none,0.0,,0.0,0.07,0.0,6.1,25,0.20382824624935333
2015-01-11_WN2199,2015-01-11,WN,DEN,LAS,20:20,0.4302937319569961,1,late_aircraft,0.0,,0.0,0.0,0.0,6.8,14,0.06660631143300569
2015-01-10_WN3572,2015-01-10,WN,DEN,SAN,20:05,0.4299586426762213,0,none,30.0,,0.0,0.0,0.0,17.3,19,0.11174340403517848
2015-01-11_DL1693,2015-01-11,DL,ORD,ATL,11:30,0.4299520750657374,0,none,0.0,,0.0,0.0,0.0,24.5,38,0.17792159069592947
2015-01-10_EV4509,2015-01-10,EV,ORD,BTV,21:00,0.4299057360537808,0,none,-7.0,265.0,0.0,0.0,0.0,36.0,10,0.020165072219095855
2015-01-11_AA1551,2015-01-11,AA,ORD,BOS,10:15,0.42975518076487845,0,none,-25.0,,0.0,0.0,0.0,23.8,39,0.21403113862314763
2015-01-11_F9190,2015-01-11,F9,DEN,FAR,15:53,0.4296375396395392,1,late_aircraft,57.0,208.0,0.0,0.0,0.0,5.4,49,0.6117434040351785
2015-01-11_UA1221,2015-01-11,UA,DEN,BOS,10:00,0.4295986593053991,1,carrier,0.0,,0.0,0.0,0.0,15.5,52,0.6835230212105535
2015-01-10_WN2723,2015-01-10,WN,DEN,PHL,16:45,0.4295271705982122,1,carrier,23.0,,0.0,0.0,0.0,13.3,23,0.188178996378686
2015-01-11_WN1051,2015-01-11,WN,DEN,SAN,14:40,0.42945645297488305,0,none,2.0,,0.0,0.07,0.0,5.0,27,0.28854112778065183
2015-01-11_OO5595,2015-01-11,OO,DEN,AUS,12:45,0.42943143189873484,1,late_aircraft,0.0,,0.0,0.0,0.0,7.6,45,0.5565183652353854
2015-01-10_WN3494,2015-01-10,WN,DEN,PHX,20:15,0.4288967825625639,0,none,46.0,,0.0,0.0,0.0,17.3,19,0.11174340403517848
2015-01-11_OO4971,2015-01-11,OO,DEN,MOT,14:56,0.4288888525037876,1,carrier,-4.0,110.0,0.0,0.07,0.0,5.0,27,0.28854112778065183
2015-01-10_UA582,2015-01-10,UA,ORD,TPA,14:19,0.4287683057685885,1,none,5.0,,0.0,0.0,0.0,36.7,23,0.027762145938848248
2015-01-10_OO6488,2015-01-10,OO,DEN,ASE,15:57,0.428492867897366,0,none,36.0,246.0,0.0,0.0,0.0,10.8,32,0.36277806518365235
2015-01-11_DL2485,2015-01-11,DL,ORD,SLC,13:40,0.42843311046524934,0,none,0.0,,0.0,0.0,0.0,26.6,70,0.916619771149878
2015-01-11_NK815,2015-01-11,NK,ORD,MSY,08:05,0.4283244439557219,0,none,99.0,,0.0,0.0,0.0,25.6,50,0.49305946351528795
2015-01-11_WN2265,2015-01-11,WN,DEN,EWR,14:30,0.428312200755332,1,late_aircraft,-9.0,,0.0,0.07,0.0,5.0,27,0.28854112778065183
2015-01-11_OO5320,2015-01-11,OO,DEN,MAF,14:10,0.4281920996718253,0,none,-4.0,104.0,0.0,0.07,0.0,5.0,27,0.28854112778065183
2015-01-11_UA1747,2015-01-11,UA,ORD,MIA,08:55,0.4280991546251779,0,none,79.0,,0.0,0.0,0.0,25.6,50,0.49305946351528795
2015-01-11_F91066,2015-01-11,F9,DEN,ORD,14:50,0.428019595336983,0,none,32.0,,0.0,0.07,0.0,5.0,27,0.28854112778065183
2015-01-11_EV4601,2015-01-11,EV,DEN,LBB,11:03,0.42794575659389783,1,carrier,-13.0,,0.0,0.0,0.0,12.6,52,0.6835230212105535
2015-01-10_AA1644,2015-01-10,AA,ORD,SNA,13:45,0.4278923363496981,0,none,-9.0,243.0,0.0,0.0,0.0,39.2,63,0.8181391858938285
2015-01-11_AA1172,2015-01-11,AA,DEN,ORD,12:10,0.42788310773015276,0,none,-6.0,47.0,0.0,0.0,0.0,7.6,45,0.5565183652353854
2015-01-11_WN250,2015-01-11,WN,DEN,MDW,13:00,0.4278233586785204,0,none,-15.0,,0.0,0.07,0.0,6.1,25,0.20382824624935333
2015-01-11_AA1452,2015-01-11,AA,ORD,DCA,10:25,0.4275714738518558,0,none,-7.0,,0.0,0.0,0.0,23.8,39,0.21403113862314763
2015-01-11_WN1740,2015-01-11,WN,DEN,CAK,10:55,0.427415686046892,0,none,26.0,,0.0,0.0,0.0,15.5,52,0.6835230212105535
2015-01-11_EV5906,2015-01-11,EV,DEN,FAR,19:45,0.42737785697615494,0,nas,-15.0,,0.0,0.0,0.0,6.1,61,0.9094671495085359
2015-01-11_OO4671,2015-01-11,OO,DEN,SLC,11:46,0.4272441412610432,0,none,0.0,,0.0,0.0,0.0,12.6,52,0.6835230212105535
2015-01-11_AA1169,2015-01-11,AA,ORD,LAX,09:55,0.4272214578608439,0,none,-15.0,,0.0,0.0,0.0,24.5,58,0.7106546614143688
2015-01-11_UA1659,2015-01-11,UA,DEN,IAH,14:50,0.42715906543152454,1,carrier,0.0,,0.0,0.07,0.0,5.0,27,0.28854112778065183
2015-01-10_DL1677,2015-01-10,DL,ORD,ATL,15:30,0.42713531095742197,0,none,-26.0,286.0,0.0,0.0,0.0,35.3,42,0.2893453385856312
2015-01-11_UA1543,2015-01-11,UA,DEN,OMA,20:29,0.42708970478674496,0,none,1.0,,0.0,0.0,0.0,6.8,14,0.06660631143300569
2015-01-11_AS677,2015-01-11,AS,DEN,SEA,12:00,0.42702365182887897,0,none,0.0,,0.0,0.0,0.0,7.6,45,0.5565183652353854
2015-01-11_NK630,2015-01-11,NK,DEN,ORD,13:40,0.42690558595025463,0,nas,-22.0,51.0,0.0,0.07,0.0,6.1,25,0.20382824624935333
2015-01-11_WN1249,2015-01-11,WN,DEN,RNO,14:25,0.4268646011387002,0,none,0.0,,0.0,0.07,0.0,5.0,27,0.28854112778065183
2015-01-11_UA732,2015-01-11,UA,DEN,IAD,14:00,0.42633414098333094,0,none,-10.0,,0.0,0.07,0.0,5.0,27,0.28854112778065183
2015-01-11_AA1538,2015-01-11,AA,ORD,TUS,09:20,0.4256159648731539,0,none,-4.0,,0.0,0.0,0.0,24.5,58,0.7106546614143688
2015-01-11_UA420,2015-01-11,UA,DEN,ORD,13:54,0.42556366575013777,0,none,-24.0,,0.0,0.07,0.0,6.1,25,0.20382824624935333
2015-01-11_WN730,2015-01-11,WN,DEN,SLC,13:10,0.42544887699314604,0,none,0.0,,0.0,0.07,0.0,6.1,25,0.20382824624935333
2015-01-10_F91285,2015-01-10,F9,ORD,LAS,21:35,0.4254064915847839,0,none,9.0,275.0,0.0,0.0,0.0,36.0,10,0.020165072219095855
2015-01-11_F9806,2015-01-11,F9,DEN,PBI,10:45,0.42469565728178355,0,none,62.0,,0.0,0.0,0.0,15.5,52,0.6835230212105535
2015-01-11_WN805,2015-01-11,WN,DEN,MSP,13:25,0.4246250567983471,0,none,-9.0,,0.0,0.07,0.0,6.1,25,0.20382824624935333
2015-01-11_OO5206,2015-01-11,OO,DEN,SJC,11:05,0.42444635355233695,0,none,-4.0,,0.0,0.0,0.0,12.6,52,0.6835230212105535
2015-01-11_OO5231,2015-01-11,OO,DEN,SLC,15:35,0.424095700479593,0,none,29.0,167.0,0.0,0.0,0.0,5.4,49,0.6117434040351785
2015-01-11_EV6116,2015-01-11,EV,DEN,MOT,12:30,0.4240301915672592,0,none,-9.0,,0.0,0.0,0.0,7.6,45,0.5565183652353854
2015-01-10_F9793,2015-01-10,F9,DEN,PDX,17:30,0.4240038685742903,0,none,41.0,,0.0,0.0,0.0,14.4,25,0.20382824624935333
2015-01-11_OO6207,2015-01-11,OO,DEN,JAC,19:08,0.42363667096048596,1,late_aircraft,-11.0,,0.0,0.0,0.0,6.1,61,0.9094671495085359
2015-01-11_WN4637,2015-01-11,WN,DEN,LAX,21:05,0.42363154777054224,0,none,0.0,,0.0,0.07,0.0,9.7,26,0.23706673564407657
2015-01-11_UA1656,2015-01-11,UA,DEN,IAH,14:00,0.4233565864201406,0,none,-6.0,,0.0,0.07,0.0,5.0,27,0.28854112778065183
2015-01-10_UA1061,2015-01-10,UA,DEN,IAH,14:50,0.42332555358793783,1,carrier,266.0,,81.0,0.0,0.0,13.0,19,0.11174340403517848
2015-01-11_WN410,2015-01-11,WN,DEN,SNA,12:00,0.4226142358255161,0,none,-7.0,,0.0,0.0,0.0,7.6,45,0.5565183652353854
2015-01-11_AA1516,2015-01-11,AA,ORD,MSP,09:50,0.4225569536929284,0,none,-1.0,,0.0,0.0,0.0,24.5,58,0.7106546614143688
2015-01-11_UA469,2015-01-11,UA,DEN,EWR,17:44,0.422484808906192,1,none,2.0,,0.0,0.0,0.0,5.4,35,0.37558199689601657
2015-01-11_OO5310,2015-01-11,OO,DEN,GCC,19:51,0.42248349274440766,1,none,-8.0,363.0,0.0,0.0,0.0,6.1,61,0.9094671495085359
2015-01-11_OO6192,2015-01-11,OO,DEN,SBA,12:04,0.4217689817173607,1,none,-13.0,,0.0,0.0,0.0,7.6,45,0.5565183652353854
2015-01-10_US563,2015-01-10,US,ORD,PHX,17:05,0.42128811372883335,1,none,-23.0,,0.0,0.0,0.0,32.4,24,0.03442130932282874
2015-01-11_WN1049,2015-01-11,WN,DEN,SFO,21:10,0.42114374926753473,1,late_aircraft,6.0,,0.0,0.07,0.0,9.7,26,0.23706673564407657
2015-01-10_AA1402,2015-01-10,AA,ORD,RDU,21:10,0.4211403920348271,0,none,-5.0,220.0,0.0,0.0,0.0,36.0,10,0.020165072219095855
2015-01-11_OO5185,2015-01-11,OO,DEN,BOI,11:25,0.42112952631387823,1,carrier,-10.0,,0.0,0.0,0.0,12.6,52,0.6835230212105535
2015-01-11_WN555,2015-01-11,WN,DEN,TUS,21:05,0.42107504963190556,0,none,0.0,,0.0,0.07,0.0,9.7,26,0.23706673564407657
2015-01-11_DL2008,2015-01-11,DL,DEN,MSP,18:00,0.4206605102286829,0,none,0.0,,0.0,0.0,0.0,5.8,44,0.539187790998448
2015-01-11_WN45,2015-01-11,WN,DEN,DAL,14:10,0.4205193422198493,0,none,-16.0,,0.0,0.07,0.0,5.0,27,0.28854112778065183
2015-01-11_OO5341,2015-01-11,OO,DEN,RKS,19:10,0.42048182834609227,1,carrier,-19.0,385.0,0.0,0.0,0.0,6.1,61,0.9094671495085359
2015-01-10_AA1587,2015-01-10,AA,ORD,LAS,21:25,0.42042176873721987,0,none,-12.0,,0.0,0.0,0.0,36.0,10,0.020165072219095855
2015-01-11_AA316,2015-01-11,AA,DEN,DFW,13:23,0.4204201767397941,0,none,-7.0,,0.0,0.07,0.0,6.1,25,0.20382824624935333
2015-01-11_UA471,2015-01-11,UA,ORD,SFO,08:40,0.4203665608848957,1,none,16.0,,0.0,0.0,0.0,25.6,50,0.49305946351528795
2015-01-11_UA948,2015-01-11,UA,DEN,GEG,22:00,0.42028524712502524,0,none,-3.0,,0.0,0.07,0.0,17.6,9,0.031427832384893946
2015-01-11_OO5502,2015-01-11,OO,DEN,OMA,12:30,0.4202450959587991,0,none,-6.0,187.0,0.0,0.0,0.0,7.6,45,0.5565183652353854
2015-01-11_AA1435,2015-01-11,AA,ORD,SFO,08:40,0.4202030029460793,0,none,46.0,,0.0,0.0,0.0,25.6,50,0.49305946351528795
2015-01-11_F9407,2015-01-11,F9,DEN,LAX,17:20,0.41985227870503444,0,none,24.0,,0.0,0.0,0.0,5.4,35,0.37558199689601657
2015-01-11_DL393,2015-01-11,DL,ORD,ATL,12:45,0.41981354613483735,0,none,0.0,,0.0,0.0,0.0,25.6,44,0.30547739636090787
2015-01-11_WN1451,2015-01-11,WN,DEN,OAK,21:10,0.4197771091813031,1,none,1.0,,0.0,0.07,0.0,9.7,26,0.23706673564407657
2015-01-11_OO6499,2015-01-11,OO,DEN,CPR,18:45,0.41920610483828136,0,none,-11.0,152.0,0.0,0.0,0.0,5.8,44,0.539187790998448
2015-01-11_OO5450,2015-01-11,OO,DEN,LAR,12:57,0.4189684705349437,0,none,-11.0,,0.0,0.0,0.0,7.6,45,0.5565183652353854
2015-01-11_EV4244,2015-01-11,EV,DEN,OKC,13:21,0.41894551591794815,0,none,-13.0,121.0,0.0,0.07,0.0,6.1,25,0.20382824624935333
2015-01-11_UA1228,2015-01-11,UA,DEN,PDX,15:26,0.4189408761325793,1,none,20.0,,0.0,0.0,0.0,5.4,49,0.6117434040351785
2015-01-11_WN1717,2015-01-11,WN,DEN,ONT,21:05,0.41866136176547725,0,none,1.0,,0.0,0.07,0.0,9.7,26,0.23706673564407657
2015-01-11_DL912,2015-01-11,DL,ORD,ATL,14:00,0.4183992103245099,0,none,-7.0,,0.0,0.0,0.0,25.9,34,0.10307634590133183
2015-01-10_F9116,2015-01-10,F9,DEN,MSP,20:48,0.41825467622391693,1,nas,63.0,,0.0,0.0,0.0,17.3,19,0.11174340403517848
2015-01-11_WN2345,2015-01-11,WN,DEN,PHX,20:00,0.4182493371702189,0,none,-16.0,,0.0,0.0,0.0,6.8,14,0.06660631143300569
2015-01-11_WN2765,2015-01-11,WN,DEN,SEA,21:05,0.41798839841587365,0,none,-9.0,,0.0,0.07,0.0,9.7,26,0.23706673564407657
2015-01-11_WN2783,2015-01-11,WN,DEN,IND,10:10,0.4178802307941761,0,none,18.0,,0.0,0.0,0.0,15.5,52,0.6835230212105535
2015-01-11_UA781,2015-01-11,UA,DEN,LAX,10:08,0.41745754484760506,0,none,9.0,,0.0,0.0,0.0,15.5,52,0.6835230212105535
2015-01-11_WN368,2015-01-11,WN,DEN,OAK,12:00,0.41745719554048044,0,none,-9.0,,0.0,0.0,0.0,7.6,45,0.5565183652353854
2015-01-11_EV5942,2015-01-11,EV,DEN,MTJ,19:05,0.41728561808184084,1,weather,-7.0,187.0,0.0,0.0,0.0,6.1,61,0.9094671495085359
2015-01-11_UA1698,2015-01-11,UA,DEN,BOS,17:17,0.41723143469950047,0,none,0.0,,0.0,0.0,0.0,5.4,35,0.37558199689601657
2015-01-11_OO5579,2015-01-11,OO,ORD,MSP,08:21,0.41690385088455023,0,none,63.0,,0.0,0.0,0.0,25.6,50,0.49305946351528795
2015-01-11_WN371,2015-01-11,WN,DEN,BUR,12:00,0.416783821503317,0,none,-20.0,,0.0,0.0,0.0,7.6,45,0.5565183652353854
2015-01-10_US643,2015-01-10,US,ORD,CLT,15:59,0.41636460241244017,0,none,13.0,,0.0,0.0,0.0,35.3,42,0.2893453385856312
2015-01-11_WN4013,2015-01-11,WN,DEN,AUS,12:05,0.41614199570244365,0,none,-14.0,,0.0,0.0,0.0,7.6,45,0.5565183652353854
2015-01-10_AA1685,2015-01-10,AA,ORD,MCO,12:55,0.4159938979444299,1,late_aircraft,-7.0,,0.0,0.0,0.0,36.0,40,0.2473269555430501
2015-01-11_OO5218,2015-01-11,OO,DEN,ISN,14:21,0.415797099131372,0,none,-3.0,104.0,0.0,0.07,0.0,5.0,27,0.28854112778065183
2015-01-11_EV4336,2015-01-11,EV,DEN,TUS,11:14,0.41548914929151254,1,late_aircraft,-13.0,,0.0,0.0,0.0,12.6,52,0.6835230212105535
2015-01-11_WN1027,2015-01-11,WN,DEN,SJC,21:10,0.4154253031940122,0,none,0.0,,0.0,0.07,0.0,9.7,26,0.23706673564407657
2015-01-10_DL2485,2015-01-10,DL,ORD,SLC,13:40,0.4154248814060566,0,none,0.0,,0.0,0.0,0.0,39.2,63,0.8181391858938285
2015-01-11_NK719,2015-01-11,NK,DEN,LAS,18:45,0.41516859245014426,1,nas,-23.0,419.0,0.0,0.0,0.0,5.8,44,0.539187790998448
2015-01-11_EV6137,2015-01-11,EV,DEN,GJT,11:10,0.4148778676248096,0,none,-17.0,,0.0,0.0,0.0,12.6,52,0.6835230212105535
2015-01-11_MQ3030,2015-01-11,MQ,ORD,BUF,07:45,0.4146877379985469,1,none,0.0,,0.0,0.0,0.0,25.9,28,0.0535546801725755
2015-01-11_AA1192,2015-01-11,AA,ORD,LAX,08:00,0.4145477027588766,0,none,35.0,,0.0,0.0,0.0,25.6,50,0.49305946351528795
2015-01-11_EV3933,2015-01-11,EV,DEN,CLE,14:24,0.41415957843533086,0,none,8.0,134.0,0.0,0.07,0.0,5.0,27,0.28854112778065183
2015-01-11_AA1151,2015-01-11,AA,DEN,DFW,14:46,0.4141335353660402,1,late_aircraft,0.0,,0.0,0.07,0.0,5.0,27,0.28854112778065183
2015-01-11_UA268,2015-01-11,UA,DEN,SFO,10:05,0.4140735054139434,0,none,3.0,,0.0,0.0,0.0,15.5,52,0.6835230212105535
2015-01-11_MQ3392,2015-01-11,MQ,ORD,CLE,07:30,0.4139976569777295,0,none,0.0,,0.0,0.0,0.0,25.9,28,0.0535546801725755
2015-01-11_WN4732,2015-01-11,WN,DEN,MDW,21:30,0.4139209835180429,0,none,-11.0,,0.0,0.07,0.0,9.7,26,0.23706673564407657
2015-01-11_OO5166,2015-01-11,OO,DEN,BIS,14:25,0.41362429518120414,0,none,7.0,,0.0,0.07,0.0,5.0,27,0.28854112778065183
2015-01-11_UA815,2015-01-11,UA,DEN,LAX,22:01,0.41238251024826017,0,none,-13.0,345.0,0.0,0.07,0.0,17.6,9,0.031427832384893946
2015-01-11_OO5540,2015-01-11,OO,DEN,COS,20:21,0.4122852005569548,1,weather,3.0,187.0,0.0,0.0,0.0,6.8,14,0.06660631143300569
2015-01-10_OO5619,2015-01-10,OO,DEN,HLN,19:52,0.41215309563871055,0,none,29.0,233.0,0.0,0.0,0.0,14.8,19,0.11174340403517848
2015-01-11_OO5390,2015-01-11,OO,DEN,GCC,11:05,0.41199404998468353,0,none,-21.0,,0.0,0.0,0.0,12.6,52,0.6835230212105535
2015-01-11_UA303,2015-01-11,UA,DEN,LGA,10:21,0.4119781305799434,0,none,-11.0,,0.0,0.0,0.0,15.5,52,0.6835230212105535
2015-01-11_OO6377,2015-01-11,OO,DEN,CPR,11:07,0.4119483758057939,0,none,-17.0,,0.0,0.0,0.0,12.6,52,0.6835230212105535
2015-01-10_UA490,2015-01-10,UA,DEN,IAH,13:32,0.41188668927068117,1,carrier,26.0,124.0,0.0,0.0,0.0,16.2,20,0.13954992240041386
